candidate_id,pair_number,pair_name,schedule_rank,direction_code,direction,content_official_index,content_class_id,content_class_name,style_official_index,style_class_id,style_class_name,shape_class_id,shape_class_name,texture_class_id,texture_class_name,selection_seed,alpha,part_of_initial_generation,output_path,output_sha256,output_width,output_height,pixel_minimum,pixel_maximum,pixel_mean,pixel_standard_deviation,model_predictions_used_for_generation,review_status,rejection_reason,reviewed_by,review_completed_before_model_evaluation
p02_r21_b_to_a,2,car__deer,21,b_to_a,deer_shape__car_texture,7610,4,deer,483,2,car,4,deer,2,car,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p02_r21_b_to_a.png,b5145313e39a1be7b6763a6684c42b6cccd195d2193c613bc95fbb778089066e,224,224,0.0,0.9926876425743103,0.2953074872493744,0.185867041349411,False,accepted,,Shaheer Ahmad Masood (SAM),True
p02_r22_b_to_a,2,car__deer,22,b_to_a,deer_shape__car_texture,3179,4,deer,4735,2,car,4,deer,2,car,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p02_r22_b_to_a.png,d7f868c9a05320b2b673e2b2c4910ca2f9c1a0ba47261d7a7262e1517e306634,224,224,0.0,0.9158072471618652,0.2928473651409149,0.2317718118429184,False,accepted,,Shaheer Ahmad Masood (SAM),True
p02_r23_b_to_a,2,car__deer,23,b_to_a,deer_shape__car_texture,5077,4,deer,1586,2,car,4,deer,2,car,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p02_r23_b_to_a.png,c3a5cd3ba34f29d7059eb8ac3413d62399b7a43eab777f8e1d3a7d343066cc5d,224,224,0.0,1.0,0.3221992552280426,0.2372315376996994,False,accepted,,Shaheer Ahmad Masood (SAM),True
p02_r24_b_to_a,2,car__deer,24,b_to_a,deer_shape__car_texture,855,4,deer,6332,2,car,4,deer,2,car,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p02_r24_b_to_a.png,bea06824262e1bec174e57886970cb5677cd4c32a206b73527ca8ac3306873e2,224,224,0.0,1.0,0.27531856298446655,0.24468865990638733,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p02_r25_b_to_a,2,car__deer,25,b_to_a,deer_shape__car_texture,1111,4,deer,5824,2,car,4,deer,2,car,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p02_r25_b_to_a.png,85ef06b150c010db0ea359e2a88979cffd5e7d76c0edc9e207188d5f00297b32,224,224,0.0,1.0,0.5004626512527466,0.20774595439434052,False,accepted,,Shaheer Ahmad Masood (SAM),True
p02_r26_b_to_a,2,car__deer,26,b_to_a,deer_shape__car_texture,5213,4,deer,5183,2,car,4,deer,2,car,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p02_r26_b_to_a.png,fb2f93e4f1ca58dfefc8e9fcdb7ef06fecda67a3b09db76ba73ea85aa585bcb4,224,224,0.0,1.0,0.5074798464775085,0.21075505018234253,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r21_b_to_a,3,ship__dog,21,b_to_a,dog_shape__ship_texture,6989,5,dog,4242,8,ship,5,dog,8,ship,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r21_b_to_a.png,29e99fed89eba844a33ed771a75410c7c6c614b3abbd004f7b8962c2b3d16451,224,224,0.0,1.0,0.44891488552093506,0.3071754276752472,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r22_b_to_a,3,ship__dog,22,b_to_a,dog_shape__ship_texture,6716,5,dog,2191,8,ship,5,dog,8,ship,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r22_b_to_a.png,52e9654c8b9598288ad5f330dbb84cea59428b698b26dc67b0ca7c04237a7507,224,224,0.049084849655628204,1.0,0.5065588355064392,0.14489080011844635,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r23_b_to_a,3,ship__dog,23,b_to_a,dog_shape__ship_texture,7413,5,dog,7460,8,ship,5,dog,8,ship,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r23_b_to_a.png,f4fbc48c830c57ccb58ca1f23013723fa3d4cedd3d84e99025d0ff7dfaecb6ca,224,224,0.0,0.9919190406799316,0.35735011100769043,0.29101917147636414,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r24_b_to_a,3,ship__dog,24,b_to_a,dog_shape__ship_texture,4547,5,dog,3157,8,ship,5,dog,8,ship,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r24_b_to_a.png,1a2b64418620d4f37ee73e6d69e58745caac81802825c451b5b396314adb8ac5,224,224,0.0,1.0,0.33647698163986206,0.23093555867671967,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r21_b_to_a,4,truck__horse,21,b_to_a,horse_shape__truck_texture,4411,6,horse,5981,9,truck,6,horse,9,truck,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r21_b_to_a.png,415a2c628cae15c81940a314977aec3aaa23c513a95559fcd49f51fc891e1ba8,224,224,0.0,0.9277302622795105,0.2085753232240677,0.2049395740032196,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p04_r22_b_to_a,4,truck__horse,22,b_to_a,horse_shape__truck_texture,3418,6,horse,5452,9,truck,6,horse,9,truck,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r22_b_to_a.png,dec040d5fc4966db98606cd512d25fc07328b3b05b3d8f577c47580a2a909b89,224,224,0.0,0.9230413436889648,0.4116345942020416,0.27561619877815247,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r23_b_to_a,4,truck__horse,23,b_to_a,horse_shape__truck_texture,3777,6,horse,5301,9,truck,6,horse,9,truck,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r23_b_to_a.png,480b3464c44fde6fa697043d8720d07cd0b7167cfdb61bd055332620a16df8c5,224,224,0.0,1.0,0.36172807216644287,0.25359636545181274,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r24_b_to_a,4,truck__horse,24,b_to_a,horse_shape__truck_texture,3962,6,horse,5360,9,truck,6,horse,9,truck,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r24_b_to_a.png,f6219bb324d93a4ffa5d6afbcb06382e81d0c6e3e6a22bb65b89611c71b82744,224,224,0.0,1.0,0.40783432126045227,0.2590392827987671,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r25_b_to_a,4,truck__horse,25,b_to_a,horse_shape__truck_texture,2958,6,horse,1022,9,truck,6,horse,9,truck,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r25_b_to_a.png,d9a863ddf82a4791b2ecf7566ecc442f7a0192fbb8424179f7ad833af730238b,224,224,0.0,1.0,0.4911902844905853,0.3022119998931885,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r26_b_to_a,4,truck__horse,26,b_to_a,horse_shape__truck_texture,873,6,horse,1836,9,truck,6,horse,9,truck,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r26_b_to_a.png,eb7855478047d9d791f37fa1f282e88c0bf9fd5bcb78dbd5b62d76870814b6ec,224,224,0.0033402463886886835,0.9969387054443359,0.5265228152275085,0.299580454826355,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r27_b_to_a,4,truck__horse,27,b_to_a,horse_shape__truck_texture,4254,6,horse,5508,9,truck,6,horse,9,truck,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r27_b_to_a.png,e149ac7f47465ed06587060fb51e149223fe4f55b1675a308daae01c6dc8709b,224,224,0.0,1.0,0.45192936062812805,0.2493390440940857,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r28_b_to_a,4,truck__horse,28,b_to_a,horse_shape__truck_texture,5858,6,horse,852,9,truck,6,horse,9,truck,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r28_b_to_a.png,60eebc2b74af4e389c1e369b64b9d463992f15e66bd3ca7791fd27c76b44a93e,224,224,0.0,1.0,0.3718167841434479,0.2682867646217346,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r21_b_to_a,5,bird__monkey,21,b_to_a,monkey_shape__bird_texture,2746,7,monkey,3491,1,bird,7,monkey,1,bird,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r21_b_to_a.png,f1978d6410e6a90922ea447c4bb18d8e910ebfc2552be78b352a4ff7e46ad66d,224,224,0.0,0.9974583387374878,0.4447828531265259,0.21581357717514038,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r22_b_to_a,5,bird__monkey,22,b_to_a,monkey_shape__bird_texture,1220,7,monkey,5092,1,bird,7,monkey,1,bird,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r22_b_to_a.png,4fa2b64cd1e845e7f773dbd132244027907057ffa3461c12e58bad55a433bebe,224,224,0.0,1.0,0.4133462607860565,0.22483590245246887,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r23_b_to_a,5,bird__monkey,23,b_to_a,monkey_shape__bird_texture,269,7,monkey,3413,1,bird,7,monkey,1,bird,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r23_b_to_a.png,3db4da2a89a55769ee53cd8c3b3c87f0e248c77273c81b61af06e44ed69339fd,224,224,0.044818777590990067,1.0,0.4724075496196747,0.21666237711906433,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r24_b_to_a,5,bird__monkey,24,b_to_a,monkey_shape__bird_texture,5719,7,monkey,1871,1,bird,7,monkey,1,bird,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r24_b_to_a.png,f078e2570138f0315123bc4babe8cae24c288f0155bc1990624c331e37a7ce4d,224,224,0.0,1.0,0.36582475900650024,0.2232244312763214,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r25_b_to_a,5,bird__monkey,25,b_to_a,monkey_shape__bird_texture,1956,7,monkey,1852,1,bird,7,monkey,1,bird,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r25_b_to_a.png,dc229cf7a7f1a88e66c2e51e5f0dbc428da14a303728a81c2b4dc00e137ce06e,224,224,0.0,1.0,0.5631710290908813,0.26851195096969604,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r26_b_to_a,5,bird__monkey,26,b_to_a,monkey_shape__bird_texture,2854,7,monkey,198,1,bird,7,monkey,1,bird,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r26_b_to_a.png,6f4125f324b69cc27910cdb6482bc69a0d379aabe0c8347d3d4367a154883d65,224,224,0.0,0.8739985823631287,0.23471307754516602,0.1716773808002472,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r27_b_to_a,5,bird__monkey,27,b_to_a,monkey_shape__bird_texture,4236,7,monkey,1993,1,bird,7,monkey,1,bird,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r27_b_to_a.png,17204b884cad310381cea2eaa6aedfd62fbfc6c762963fc18831e01442d56fc2,224,224,0.0,1.0,0.5781500339508057,0.2446291595697403,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r28_b_to_a,5,bird__monkey,28,b_to_a,monkey_shape__bird_texture,3404,7,monkey,1090,1,bird,7,monkey,1,bird,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r28_b_to_a.png,1886292a98205dd6b6a1df896dde35c2d5c1497853a7378708718bbca0cd98f7,224,224,0.0,1.0,0.5557344555854797,0.3361283242702484,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r29_b_to_a,5,bird__monkey,29,b_to_a,monkey_shape__bird_texture,2668,7,monkey,5488,1,bird,7,monkey,1,bird,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r29_b_to_a.png,a4d81ecc3ef36b9a21aaf41a2f0f67f05fcd45ed7a9d6ecaca9718bb823fbc09,224,224,0.0,1.0,0.48376673460006714,0.25305768847465515,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r30_b_to_a,5,bird__monkey,30,b_to_a,monkey_shape__bird_texture,1440,7,monkey,4298,1,bird,7,monkey,1,bird,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r30_b_to_a.png,1e240f462c16877b649ae901466a389b7775f7f38fbee5d81b522cc7ca97f2fc,224,224,0.0,0.9889374375343323,0.49303343892097473,0.24051719903945923,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r31_b_to_a,5,bird__monkey,31,b_to_a,monkey_shape__bird_texture,7270,7,monkey,6733,1,bird,7,monkey,1,bird,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r31_b_to_a.png,5edc395b65313d3a19f3941c4e42ea90cfa95ed34bc997840dc3838475f4be7a,224,224,0.0,1.0,0.470996618270874,0.2154141068458557,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p03_r21_a_to_b,3,ship__dog,21,a_to_b,ship_shape__dog_texture,4242,8,ship,6989,5,dog,8,ship,5,dog,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r21_a_to_b.png,3e484e0f84d6170b3425e8a75fbe67e8d91e8b14598dadb1b16c6582f8f0a71b,224,224,0.0,1.0,0.4277021288871765,0.30884435772895813,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r22_a_to_b,3,ship__dog,22,a_to_b,ship_shape__dog_texture,2191,8,ship,6716,5,dog,8,ship,5,dog,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r22_a_to_b.png,38600af74969638f438a637c5340236989284430dcfd1e3d08357a186d3f00ba,224,224,0.0,0.8336860537528992,0.2763533592224121,0.11912351101636887,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p03_r23_a_to_b,3,ship__dog,23,a_to_b,ship_shape__dog_texture,7460,8,ship,7413,5,dog,8,ship,5,dog,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r23_a_to_b.png,2892e3fe6227ff60438e7475b6ebb62c375099fb691d2e2d0973ef86a1a1477e,224,224,0.0,1.0,0.3515470325946808,0.2912055253982544,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p04_r21_a_to_b,4,truck__horse,21,a_to_b,truck_shape__horse_texture,5981,9,truck,4411,6,horse,9,truck,6,horse,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r21_a_to_b.png,081a5f7fcac8554bcfcee3ec99667a5eeea31ca00c8d228bd22782e206b88d6f,224,224,0.0,1.0,0.27687978744506836,0.1858803927898407,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r22_a_to_b,4,truck__horse,22,a_to_b,truck_shape__horse_texture,5452,9,truck,3418,6,horse,9,truck,6,horse,6304,0.8,False,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r22_a_to_b.png,ef563d67ee57946eabc5d2693a502d731c84b082354e927d649d087cd8422df7,224,224,0.0,1.0,0.3905779719352722,0.28251224756240845,False,accepted,,Shaheer Ahmad Masood (SAM),True
