dataset,official_partition,official_index,class_id,class_name,selection_seed
STL-10,train,2972,9,truck,6304
STL-10,train,2973,8,ship,6304
STL-10,train,2974,6,horse,6304
STL-10,train,2976,5,dog,6304
STL-10,train,2977,7,monkey,6304
STL-10,train,2978,0,airplane,6304
STL-10,train,2979,9,truck,6304
STL-10,train,2980,8,ship,6304
STL-10,train,2981,2,car,6304
STL-10,train,2982,2,car,6304
STL-10,train,2983,8,ship,6304
STL-10,train,2984,6,horse,6304
STL-10,train,2986,5,dog,6304
STL-10,train,2987,1,bird,6304
STL-10,train,2988,7,monkey,6304
STL-10,train,2989,4,deer,6304
STL-10,train,2990,5,dog,6304
STL-10,train,2991,9,truck,6304
STL-10,train,2992,8,ship,6304
STL-10,train,2993,1,bird,6304
STL-10,train,2994,3,cat,6304
STL-10,train,2997,6,horse,6304
STL-10,train,2998,3,cat,6304
STL-10,train,2999,6,horse,6304
STL-10,train,3000,6,horse,6304
STL-10,train,3002,2,car,6304
STL-10,train,3003,1,bird,6304
STL-10,train,3004,1,bird,6304
STL-10,train,3006,8,ship,6304
STL-10,train,3007,9,truck,6304
STL-10,train,3008,7,monkey,6304
STL-10,train,3009,1,bird,6304
STL-10,train,3011,4,deer,6304
STL-10,train,3013,7,monkey,6304
STL-10,train,3015,8,ship,6304
STL-10,train,3016,1,bird,6304
STL-10,train,3017,9,truck,6304
STL-10,train,3019,3,cat,6304
STL-10,train,3020,9,truck,6304
STL-10,train,3021,4,deer,6304
STL-10,train,3022,0,airplane,6304
STL-10,train,3023,4,deer,6304
STL-10,train,3025,0,airplane,6304
STL-10,train,3026,1,bird,6304
STL-10,train,3027,9,truck,6304
STL-10,train,3028,7,monkey,6304
STL-10,train,3029,9,truck,6304
STL-10,train,3030,4,deer,6304
STL-10,train,3031,2,car,6304
STL-10,train,3032,6,horse,6304
STL-10,train,3033,6,horse,6304
STL-10,train,3034,3,cat,6304
STL-10,train,3035,1,bird,6304
STL-10,train,3036,9,truck,6304
STL-10,train,3037,0,airplane,6304
STL-10,train,3038,0,airplane,6304
STL-10,train,3040,5,dog,6304
STL-10,train,3041,5,dog,6304
STL-10,train,3042,4,deer,6304
STL-10,train,3043,3,cat,6304
STL-10,train,3044,8,ship,6304
STL-10,train,3045,2,car,6304
STL-10,train,3046,7,monkey,6304
STL-10,train,3047,2,car,6304
STL-10,train,3048,9,truck,6304
STL-10,train,3049,7,monkey,6304
STL-10,train,3050,0,airplane,6304
STL-10,train,3052,2,car,6304
STL-10,train,3054,4,deer,6304
STL-10,train,3055,6,horse,6304
STL-10,train,3056,0,airplane,6304
STL-10,train,3059,5,dog,6304
STL-10,train,3060,4,deer,6304
STL-10,train,3061,0,airplane,6304
STL-10,train,3062,3,cat,6304
STL-10,train,3063,7,monkey,6304
STL-10,train,3064,9,truck,6304
STL-10,train,3065,8,ship,6304
STL-10,train,3066,5,dog,6304
STL-10,train,3067,6,horse,6304
STL-10,train,3068,2,car,6304
STL-10,train,3069,7,monkey,6304
STL-10,train,3070,8,ship,6304
STL-10,train,3071,3,cat,6304
STL-10,train,3072,6,horse,6304
STL-10,train,3075,5,dog,6304
STL-10,train,3076,6,horse,6304
STL-10,train,3077,2,car,6304
STL-10,train,3078,8,ship,6304
STL-10,train,3079,6,horse,6304
STL-10,train,3080,8,ship,6304
STL-10,train,3081,0,airplane,6304
STL-10,train,3083,3,cat,6304
STL-10,train,3084,2,car,6304
STL-10,train,3085,1,bird,6304
STL-10,train,3087,8,ship,6304
STL-10,train,3088,8,ship,6304
STL-10,train,3090,4,deer,6304
STL-10,train,3091,3,cat,6304
STL-10,train,3092,0,airplane,6304
STL-10,train,3093,6,horse,6304
STL-10,train,3094,6,horse,6304
STL-10,train,3095,3,cat,6304
STL-10,train,3097,0,airplane,6304
STL-10,train,3098,8,ship,6304
STL-10,train,3099,1,bird,6304
STL-10,train,3101,8,ship,6304
STL-10,train,3102,8,ship,6304
STL-10,train,3104,4,deer,6304
STL-10,train,3105,3,cat,6304
STL-10,train,3106,2,car,6304
STL-10,train,3107,6,horse,6304
STL-10,train,3108,3,cat,6304
STL-10,train,3109,8,ship,6304
STL-10,train,3110,0,airplane,6304
STL-10,train,3111,5,dog,6304
STL-10,train,3112,6,horse,6304
STL-10,train,3113,0,airplane,6304
STL-10,train,3114,8,ship,6304
STL-10,train,3115,8,ship,6304
STL-10,train,3116,4,deer,6304
STL-10,train,3118,2,car,6304
STL-10,train,3119,5,dog,6304
STL-10,train,3120,3,cat,6304
STL-10,train,3122,5,dog,6304
STL-10,train,3123,8,ship,6304
STL-10,train,3124,3,cat,6304
STL-10,train,3125,0,airplane,6304
STL-10,train,3126,4,deer,6304
STL-10,train,3127,6,horse,6304
STL-10,train,3128,0,airplane,6304
STL-10,train,3129,4,deer,6304
STL-10,train,3130,7,monkey,6304
STL-10,train,3131,5,dog,6304
STL-10,train,3132,2,car,6304
STL-10,train,3134,1,bird,6304
STL-10,train,3135,2,car,6304
STL-10,train,3136,2,car,6304
STL-10,train,3137,4,deer,6304
STL-10,train,3138,5,dog,6304
STL-10,train,3139,4,deer,6304
STL-10,train,3140,7,monkey,6304
STL-10,train,3141,2,car,6304
STL-10,train,3142,5,dog,6304
STL-10,train,3143,1,bird,6304
STL-10,train,3145,1,bird,6304
STL-10,train,3147,4,deer,6304
STL-10,train,3148,3,cat,6304
STL-10,train,3150,0,airplane,6304
STL-10,train,3151,2,car,6304
STL-10,train,3152,4,deer,6304
STL-10,train,3153,9,truck,6304
STL-10,train,3154,3,cat,6304
STL-10,train,3156,7,monkey,6304
STL-10,train,3157,6,horse,6304
STL-10,train,3160,6,horse,6304
STL-10,train,3161,0,airplane,6304
STL-10,train,3164,6,horse,6304
STL-10,train,3165,8,ship,6304
STL-10,train,3166,6,horse,6304
STL-10,train,3167,5,dog,6304
STL-10,train,3168,9,truck,6304
STL-10,train,3169,3,cat,6304
STL-10,train,3170,8,ship,6304
STL-10,train,3171,1,bird,6304
STL-10,train,3172,3,cat,6304
STL-10,train,3173,5,dog,6304
STL-10,train,3174,2,car,6304
STL-10,train,3177,6,horse,6304
STL-10,train,3178,3,cat,6304
STL-10,train,3179,6,horse,6304
STL-10,train,3180,2,car,6304
STL-10,train,3183,9,truck,6304
STL-10,train,3185,5,dog,6304
STL-10,train,3186,2,car,6304
STL-10,train,3187,4,deer,6304
STL-10,train,3188,3,cat,6304
STL-10,train,3189,8,ship,6304
STL-10,train,3190,8,ship,6304
STL-10,train,3193,4,deer,6304
STL-10,train,3194,1,bird,6304
STL-10,train,3195,3,cat,6304
STL-10,train,3196,5,dog,6304
STL-10,train,3197,6,horse,6304
STL-10,train,3198,2,car,6304
STL-10,train,3199,9,truck,6304
STL-10,train,3200,1,bird,6304
STL-10,train,3203,3,cat,6304
STL-10,train,3204,6,horse,6304
STL-10,train,3205,4,deer,6304
STL-10,train,3206,8,ship,6304
STL-10,train,3207,9,truck,6304
STL-10,train,3208,1,bird,6304
STL-10,train,3209,9,truck,6304
STL-10,train,3210,6,horse,6304
STL-10,train,3211,3,cat,6304
STL-10,train,3212,8,ship,6304
STL-10,train,3213,4,deer,6304
STL-10,train,3214,9,truck,6304
STL-10,train,3215,8,ship,6304
STL-10,train,3216,5,dog,6304
STL-10,train,3218,8,ship,6304
STL-10,train,3219,0,airplane,6304
STL-10,train,3220,3,cat,6304
STL-10,train,3221,2,car,6304
STL-10,train,3223,8,ship,6304
STL-10,train,3225,8,ship,6304
STL-10,train,3226,2,car,6304
STL-10,train,3228,0,airplane,6304
STL-10,train,3229,3,cat,6304
STL-10,train,3230,4,deer,6304
STL-10,train,3231,4,deer,6304
STL-10,train,3233,0,airplane,6304
STL-10,train,3234,0,airplane,6304
STL-10,train,3235,2,car,6304
STL-10,train,3237,9,truck,6304
STL-10,train,3238,6,horse,6304
STL-10,train,3239,7,monkey,6304
STL-10,train,3240,0,airplane,6304
STL-10,train,3241,3,cat,6304
STL-10,train,3242,2,car,6304
STL-10,train,3243,2,car,6304
STL-10,train,3244,7,monkey,6304
STL-10,train,3245,5,dog,6304
STL-10,train,3246,3,cat,6304
STL-10,train,3247,0,airplane,6304
STL-10,train,3248,1,bird,6304
STL-10,train,3249,1,bird,6304
STL-10,train,3251,6,horse,6304
STL-10,train,3253,2,car,6304
STL-10,train,3254,5,dog,6304
STL-10,train,3255,5,dog,6304
STL-10,train,3256,0,airplane,6304
STL-10,train,3257,6,horse,6304
STL-10,train,3258,1,bird,6304
STL-10,train,3259,0,airplane,6304
STL-10,train,3260,5,dog,6304
STL-10,train,3262,5,dog,6304
STL-10,train,3263,7,monkey,6304
STL-10,train,3264,9,truck,6304
STL-10,train,3265,7,monkey,6304
STL-10,train,3266,8,ship,6304
STL-10,train,3267,0,airplane,6304
STL-10,train,3268,6,horse,6304
STL-10,train,3269,7,monkey,6304
STL-10,train,3270,1,bird,6304
STL-10,train,3271,1,bird,6304
STL-10,train,3272,9,truck,6304
STL-10,train,3273,7,monkey,6304
STL-10,train,3274,2,car,6304
STL-10,train,3275,8,ship,6304
STL-10,train,3276,9,truck,6304
STL-10,train,3278,7,monkey,6304
STL-10,train,3279,4,deer,6304
STL-10,train,3280,0,airplane,6304
STL-10,train,3281,9,truck,6304
STL-10,train,3282,1,bird,6304
STL-10,train,3284,0,airplane,6304
STL-10,train,3285,7,monkey,6304
STL-10,train,3286,8,ship,6304
STL-10,train,3287,2,car,6304
STL-10,train,3288,2,car,6304
STL-10,train,3289,2,car,6304
STL-10,train,3290,9,truck,6304
STL-10,train,3291,9,truck,6304
STL-10,train,3292,3,cat,6304
STL-10,train,3293,1,bird,6304
STL-10,train,3295,1,bird,6304
STL-10,train,3296,7,monkey,6304
STL-10,train,3297,0,airplane,6304
STL-10,train,3298,2,car,6304
STL-10,train,3299,1,bird,6304
STL-10,train,3301,5,dog,6304
STL-10,train,3302,7,monkey,6304
STL-10,train,3304,8,ship,6304
STL-10,train,3305,4,deer,6304
STL-10,train,3306,9,truck,6304
STL-10,train,3307,4,deer,6304
STL-10,train,3308,6,horse,6304
STL-10,train,3309,9,truck,6304
STL-10,train,3310,7,monkey,6304
STL-10,train,3311,2,car,6304
STL-10,train,3312,3,cat,6304
STL-10,train,3315,3,cat,6304
STL-10,train,3316,9,truck,6304
STL-10,train,3317,5,dog,6304
STL-10,train,3318,9,truck,6304
STL-10,train,3319,7,monkey,6304
STL-10,train,3320,6,horse,6304
STL-10,train,3321,3,cat,6304
STL-10,train,3322,6,horse,6304
STL-10,train,3325,2,car,6304
STL-10,train,3326,1,bird,6304
STL-10,train,3327,5,dog,6304
STL-10,train,3330,1,bird,6304
STL-10,train,3331,7,monkey,6304
STL-10,train,3332,0,airplane,6304
STL-10,train,3333,1,bird,6304
STL-10,train,3335,8,ship,6304
STL-10,train,3336,3,cat,6304
STL-10,train,3337,6,horse,6304
STL-10,train,3339,9,truck,6304
STL-10,train,3340,2,car,6304
STL-10,train,3341,0,airplane,6304
STL-10,train,3342,7,monkey,6304
STL-10,train,3345,2,car,6304
STL-10,train,3346,4,deer,6304
STL-10,train,3348,7,monkey,6304
STL-10,train,3349,5,dog,6304
STL-10,train,3350,5,dog,6304
STL-10,train,3352,1,bird,6304
STL-10,train,3353,8,ship,6304
STL-10,train,3355,6,horse,6304
STL-10,train,3356,0,airplane,6304
STL-10,train,3357,6,horse,6304
STL-10,train,3358,1,bird,6304
STL-10,train,3359,1,bird,6304
STL-10,train,3360,9,truck,6304
STL-10,train,3362,6,horse,6304
STL-10,train,3363,1,bird,6304
STL-10,train,3364,6,horse,6304
STL-10,train,3366,7,monkey,6304
STL-10,train,3367,6,horse,6304
STL-10,train,3368,2,car,6304
STL-10,train,3369,6,horse,6304
STL-10,train,3370,5,dog,6304
STL-10,train,3371,2,car,6304
STL-10,train,3372,2,car,6304
STL-10,train,3373,0,airplane,6304
STL-10,train,3374,4,deer,6304
STL-10,train,3375,1,bird,6304
STL-10,train,3377,2,car,6304
STL-10,train,3380,4,deer,6304
STL-10,train,3381,2,car,6304
STL-10,train,3382,7,monkey,6304
STL-10,train,3383,2,car,6304
STL-10,train,3384,9,truck,6304
STL-10,train,3385,7,monkey,6304
STL-10,train,3387,2,car,6304
STL-10,train,3388,6,horse,6304
STL-10,train,3389,8,ship,6304
STL-10,train,3390,4,deer,6304
STL-10,train,3392,7,monkey,6304
STL-10,train,3393,7,monkey,6304
STL-10,train,3394,7,monkey,6304
STL-10,train,3395,0,airplane,6304
STL-10,train,3396,1,bird,6304
STL-10,train,3397,8,ship,6304
STL-10,train,3399,8,ship,6304
STL-10,train,3402,5,dog,6304
STL-10,train,3404,1,bird,6304
STL-10,train,3405,7,monkey,6304
STL-10,train,3407,6,horse,6304
STL-10,train,3408,6,horse,6304
STL-10,train,3410,8,ship,6304
STL-10,train,3411,4,deer,6304
STL-10,train,3412,3,cat,6304
STL-10,train,3414,5,dog,6304
STL-10,train,3415,1,bird,6304
STL-10,train,3416,3,cat,6304
STL-10,train,3417,9,truck,6304
STL-10,train,3418,8,ship,6304
STL-10,train,3419,6,horse,6304
STL-10,train,3420,6,horse,6304
STL-10,train,3421,2,car,6304
STL-10,train,3422,4,deer,6304
STL-10,train,3423,7,monkey,6304
STL-10,train,3424,0,airplane,6304
STL-10,train,3425,7,monkey,6304
STL-10,train,3428,3,cat,6304
STL-10,train,3429,7,monkey,6304
STL-10,train,3430,9,truck,6304
STL-10,train,3431,7,monkey,6304
STL-10,train,3434,2,car,6304
STL-10,train,3435,9,truck,6304
STL-10,train,3436,0,airplane,6304
STL-10,train,3438,0,airplane,6304
STL-10,train,3439,4,deer,6304
STL-10,train,3440,4,deer,6304
STL-10,train,3441,4,deer,6304
STL-10,train,3442,7,monkey,6304
STL-10,train,3443,7,monkey,6304
STL-10,train,3444,9,truck,6304
STL-10,train,3445,8,ship,6304
STL-10,train,3446,2,car,6304
STL-10,train,3447,0,airplane,6304
STL-10,train,3449,1,bird,6304
STL-10,train,3450,2,car,6304
STL-10,train,3451,3,cat,6304
STL-10,train,3454,9,truck,6304
STL-10,train,3455,3,cat,6304
STL-10,train,3456,9,truck,6304
STL-10,train,3457,8,ship,6304
STL-10,train,3458,6,horse,6304
STL-10,train,3459,3,cat,6304
STL-10,train,3460,2,car,6304
STL-10,train,3461,3,cat,6304
STL-10,train,3462,8,ship,6304
STL-10,train,3463,3,cat,6304
STL-10,train,3464,9,truck,6304
STL-10,train,3465,3,cat,6304
STL-10,train,3467,2,car,6304
STL-10,train,3468,3,cat,6304
STL-10,train,3469,0,airplane,6304
STL-10,train,3470,0,airplane,6304
STL-10,train,3471,9,truck,6304
STL-10,train,3473,6,horse,6304
STL-10,train,3474,1,bird,6304
STL-10,train,3476,9,truck,6304
STL-10,train,3477,5,dog,6304
STL-10,train,3478,5,dog,6304
STL-10,train,3479,0,airplane,6304
STL-10,train,3480,4,deer,6304
STL-10,train,3481,0,airplane,6304
STL-10,train,3482,0,airplane,6304
STL-10,train,3483,8,ship,6304
STL-10,train,3484,4,deer,6304
STL-10,train,3485,2,car,6304
STL-10,train,3486,8,ship,6304
STL-10,train,3487,8,ship,6304
STL-10,train,3488,6,horse,6304
STL-10,train,3489,4,deer,6304
STL-10,train,3491,7,monkey,6304
STL-10,train,3493,6,horse,6304
STL-10,train,3494,8,ship,6304
STL-10,train,3495,2,car,6304
STL-10,train,3496,8,ship,6304
STL-10,train,3497,3,cat,6304
STL-10,train,3498,9,truck,6304
STL-10,train,3500,4,deer,6304
STL-10,train,3502,4,deer,6304
STL-10,train,3503,6,horse,6304
STL-10,train,3504,1,bird,6304
STL-10,train,3506,0,airplane,6304
STL-10,train,3507,9,truck,6304
STL-10,train,3508,6,horse,6304
STL-10,train,3509,0,airplane,6304
STL-10,train,3510,2,car,6304
STL-10,train,3511,2,car,6304
STL-10,train,3512,1,bird,6304
STL-10,train,3513,8,ship,6304
STL-10,train,3514,3,cat,6304
STL-10,train,3515,2,car,6304
STL-10,train,3516,9,truck,6304
STL-10,train,3517,1,bird,6304
STL-10,train,3518,2,car,6304
STL-10,train,3519,6,horse,6304
STL-10,train,3520,6,horse,6304
STL-10,train,3521,6,horse,6304
STL-10,train,3522,1,bird,6304
STL-10,train,3523,9,truck,6304
STL-10,train,3524,5,dog,6304
STL-10,train,3525,9,truck,6304
STL-10,train,3526,3,cat,6304
STL-10,train,3527,8,ship,6304
STL-10,train,3528,3,cat,6304
STL-10,train,3529,6,horse,6304
STL-10,train,3531,1,bird,6304
STL-10,train,3532,9,truck,6304
STL-10,train,3533,1,bird,6304
STL-10,train,3534,2,car,6304
STL-10,train,3536,2,car,6304
STL-10,train,3537,3,cat,6304
STL-10,train,3538,7,monkey,6304
STL-10,train,3539,9,truck,6304
STL-10,train,3540,7,monkey,6304
STL-10,train,3541,4,deer,6304
STL-10,train,3542,2,car,6304
STL-10,train,3543,2,car,6304
STL-10,train,3544,8,ship,6304
STL-10,train,3545,1,bird,6304
STL-10,train,3546,2,car,6304
STL-10,train,3550,8,ship,6304
STL-10,train,3551,8,ship,6304
STL-10,train,3552,0,airplane,6304
STL-10,train,3553,7,monkey,6304
STL-10,train,3554,8,ship,6304
STL-10,train,3555,6,horse,6304
STL-10,train,3556,1,bird,6304
STL-10,train,3558,7,monkey,6304
STL-10,train,3559,8,ship,6304
STL-10,train,3560,1,bird,6304
STL-10,train,3561,1,bird,6304
STL-10,train,3562,6,horse,6304
STL-10,train,3563,7,monkey,6304
STL-10,train,3565,6,horse,6304
STL-10,train,3566,3,cat,6304
STL-10,train,3567,8,ship,6304
STL-10,train,3569,1,bird,6304
STL-10,train,3570,2,car,6304
STL-10,train,3571,6,horse,6304
STL-10,train,3572,5,dog,6304
STL-10,train,3573,9,truck,6304
STL-10,train,3574,9,truck,6304
STL-10,train,3577,0,airplane,6304
STL-10,train,3578,9,truck,6304
STL-10,train,3579,5,dog,6304
STL-10,train,3581,6,horse,6304
STL-10,train,3582,0,airplane,6304
STL-10,train,3583,1,bird,6304
STL-10,train,3584,5,dog,6304
STL-10,train,3585,5,dog,6304
STL-10,train,3586,4,deer,6304
STL-10,train,3587,4,deer,6304
STL-10,train,3588,0,airplane,6304
STL-10,train,3592,2,car,6304
STL-10,train,3593,2,car,6304
STL-10,train,3594,1,bird,6304
STL-10,train,3595,1,bird,6304
STL-10,train,3597,1,bird,6304
STL-10,train,3598,4,deer,6304
STL-10,train,3599,3,cat,6304
STL-10,train,3600,7,monkey,6304
STL-10,train,3602,5,dog,6304
STL-10,train,3603,0,airplane,6304
STL-10,train,3604,7,monkey,6304
STL-10,train,3605,5,dog,6304
STL-10,train,3606,3,cat,6304
STL-10,train,3607,4,deer,6304
STL-10,train,3608,0,airplane,6304
STL-10,train,3609,7,monkey,6304
STL-10,train,3610,8,ship,6304
STL-10,train,3612,8,ship,6304
STL-10,train,3614,6,horse,6304
STL-10,train,3616,0,airplane,6304
STL-10,train,3617,6,horse,6304
STL-10,train,3618,0,airplane,6304
STL-10,train,3619,7,monkey,6304
STL-10,train,3620,8,ship,6304
STL-10,train,3621,8,ship,6304
STL-10,train,3622,7,monkey,6304
STL-10,train,3623,6,horse,6304
STL-10,train,3624,7,monkey,6304
STL-10,train,3625,1,bird,6304
STL-10,train,3626,3,cat,6304
STL-10,train,3627,1,bird,6304
STL-10,train,3628,6,horse,6304
STL-10,train,3629,4,deer,6304
STL-10,train,3630,7,monkey,6304
STL-10,train,3631,5,dog,6304
STL-10,train,3632,1,bird,6304
STL-10,train,3633,2,car,6304
STL-10,train,3634,9,truck,6304
STL-10,train,3635,3,cat,6304
STL-10,train,3636,4,deer,6304
STL-10,train,3637,5,dog,6304
STL-10,train,3638,9,truck,6304
STL-10,train,3639,3,cat,6304
STL-10,train,3640,6,horse,6304
STL-10,train,3641,5,dog,6304
STL-10,train,3642,9,truck,6304
STL-10,train,3643,7,monkey,6304
STL-10,train,3645,6,horse,6304
STL-10,train,3646,4,deer,6304
STL-10,train,3647,8,ship,6304
STL-10,train,3648,9,truck,6304
STL-10,train,3650,3,cat,6304
STL-10,train,3651,0,airplane,6304
STL-10,train,3652,0,airplane,6304
STL-10,train,3653,3,cat,6304
STL-10,train,3654,9,truck,6304
STL-10,train,3655,8,ship,6304
STL-10,train,3656,3,cat,6304
STL-10,train,3657,7,monkey,6304
STL-10,train,3658,7,monkey,6304
STL-10,train,3659,9,truck,6304
STL-10,train,3661,8,ship,6304
STL-10,train,3663,8,ship,6304
STL-10,train,3665,5,dog,6304
STL-10,train,3667,2,car,6304
STL-10,train,3668,2,car,6304
STL-10,train,3669,6,horse,6304
STL-10,train,3670,2,car,6304
STL-10,train,3671,0,airplane,6304
STL-10,train,3672,7,monkey,6304
STL-10,train,3673,0,airplane,6304
STL-10,train,3675,4,deer,6304
STL-10,train,3676,5,dog,6304
STL-10,train,3677,8,ship,6304
STL-10,train,3679,2,car,6304
STL-10,train,3680,8,ship,6304
STL-10,train,3681,0,airplane,6304
STL-10,train,3684,5,dog,6304
STL-10,train,3685,1,bird,6304
STL-10,train,3686,9,truck,6304
STL-10,train,3687,2,car,6304
STL-10,train,3688,3,cat,6304
STL-10,train,3690,8,ship,6304
STL-10,train,3691,1,bird,6304
STL-10,train,3692,7,monkey,6304
STL-10,train,3695,9,truck,6304
STL-10,train,3696,6,horse,6304
STL-10,train,3697,0,airplane,6304
STL-10,train,3698,5,dog,6304
STL-10,train,3700,6,horse,6304
STL-10,train,3701,4,deer,6304
STL-10,train,3702,6,horse,6304
STL-10,train,3704,6,horse,6304
STL-10,train,3706,1,bird,6304
STL-10,train,3707,8,ship,6304
STL-10,train,3708,6,horse,6304
STL-10,train,3709,5,dog,6304
STL-10,train,3712,1,bird,6304
STL-10,train,3713,1,bird,6304
STL-10,train,3715,3,cat,6304
STL-10,train,3716,2,car,6304
STL-10,train,3717,6,horse,6304
STL-10,train,3719,2,car,6304
STL-10,train,3720,9,truck,6304
STL-10,train,3721,3,cat,6304
STL-10,train,3722,7,monkey,6304
STL-10,train,3723,6,horse,6304
STL-10,train,3724,6,horse,6304
STL-10,train,3725,9,truck,6304
STL-10,train,3726,3,cat,6304
STL-10,train,3728,5,dog,6304
STL-10,train,3729,1,bird,6304
STL-10,train,3730,4,deer,6304
STL-10,train,3731,4,deer,6304
STL-10,train,3732,8,ship,6304
STL-10,train,3733,9,truck,6304
STL-10,train,3734,1,bird,6304
STL-10,train,3735,8,ship,6304
STL-10,train,3736,0,airplane,6304
STL-10,train,3737,1,bird,6304
STL-10,train,3738,5,dog,6304
STL-10,train,3739,0,airplane,6304
STL-10,train,3740,4,deer,6304
STL-10,train,3741,9,truck,6304
STL-10,train,3742,0,airplane,6304
STL-10,train,3743,4,deer,6304
STL-10,train,3744,5,dog,6304
STL-10,train,3745,3,cat,6304
STL-10,train,3746,4,deer,6304
STL-10,train,3747,7,monkey,6304
STL-10,train,3748,1,bird,6304
STL-10,train,3750,6,horse,6304
STL-10,train,3751,9,truck,6304
STL-10,train,3752,9,truck,6304
STL-10,train,3753,4,deer,6304
STL-10,train,3754,9,truck,6304
STL-10,train,3755,8,ship,6304
STL-10,train,3756,7,monkey,6304
STL-10,train,3757,8,ship,6304
STL-10,train,3758,1,bird,6304
STL-10,train,3759,7,monkey,6304
STL-10,train,3760,2,car,6304
STL-10,train,3761,1,bird,6304
STL-10,train,3762,8,ship,6304
STL-10,train,3763,1,bird,6304
STL-10,train,3765,0,airplane,6304
STL-10,train,3768,5,dog,6304
STL-10,train,3769,7,monkey,6304
STL-10,train,3770,1,bird,6304
STL-10,train,3771,3,cat,6304
STL-10,train,3772,9,truck,6304
STL-10,train,3773,5,dog,6304
STL-10,train,3774,7,monkey,6304
STL-10,train,3775,3,cat,6304
STL-10,train,3776,3,cat,6304
STL-10,train,3777,4,deer,6304
STL-10,train,3778,8,ship,6304
STL-10,train,3779,2,car,6304
STL-10,train,3781,6,horse,6304
STL-10,train,3782,5,dog,6304
STL-10,train,3784,5,dog,6304
STL-10,train,3785,1,bird,6304
STL-10,train,3786,6,horse,6304
STL-10,train,3787,6,horse,6304
STL-10,train,3788,9,truck,6304
STL-10,train,3789,7,monkey,6304
STL-10,train,3790,8,ship,6304
STL-10,train,3792,5,dog,6304
STL-10,train,3793,3,cat,6304
STL-10,train,3794,2,car,6304
STL-10,train,3795,5,dog,6304
STL-10,train,3797,1,bird,6304
STL-10,train,3798,4,deer,6304
STL-10,train,3799,7,monkey,6304
STL-10,train,3800,0,airplane,6304
STL-10,train,3801,4,deer,6304
STL-10,train,3802,9,truck,6304
STL-10,train,3803,4,deer,6304
STL-10,train,3804,4,deer,6304
STL-10,train,3805,9,truck,6304
STL-10,train,3806,5,dog,6304
STL-10,train,3807,7,monkey,6304
STL-10,train,3809,6,horse,6304
STL-10,train,3810,3,cat,6304
STL-10,train,3811,4,deer,6304
STL-10,train,3812,6,horse,6304
STL-10,train,3814,8,ship,6304
STL-10,train,3815,5,dog,6304
STL-10,train,3816,4,deer,6304
STL-10,train,3817,9,truck,6304
STL-10,train,3818,8,ship,6304
STL-10,train,3819,7,monkey,6304
STL-10,train,3821,9,truck,6304
STL-10,train,3822,0,airplane,6304
STL-10,train,3823,4,deer,6304
STL-10,train,3824,8,ship,6304
STL-10,train,3825,2,car,6304
STL-10,train,3826,7,monkey,6304
STL-10,train,3827,3,cat,6304
STL-10,train,3828,5,dog,6304
STL-10,train,3829,2,car,6304
STL-10,train,3832,8,ship,6304
STL-10,train,3833,5,dog,6304
STL-10,train,3834,1,bird,6304
STL-10,train,3835,4,deer,6304
STL-10,train,3837,8,ship,6304
STL-10,train,3838,9,truck,6304
STL-10,train,3839,8,ship,6304
STL-10,train,3840,0,airplane,6304
STL-10,train,3841,2,car,6304
STL-10,train,3842,7,monkey,6304
STL-10,train,3843,0,airplane,6304
STL-10,train,3844,7,monkey,6304
STL-10,train,3845,4,deer,6304
STL-10,train,3846,7,monkey,6304
STL-10,train,3847,2,car,6304
STL-10,train,3848,0,airplane,6304
STL-10,train,3849,0,airplane,6304
STL-10,train,3850,3,cat,6304
STL-10,train,3852,0,airplane,6304
STL-10,train,3855,5,dog,6304
STL-10,train,3856,6,horse,6304
STL-10,train,3857,1,bird,6304
STL-10,train,3858,3,cat,6304
STL-10,train,3859,0,airplane,6304
STL-10,train,3860,8,ship,6304
STL-10,train,3861,3,cat,6304
STL-10,train,3862,6,horse,6304
STL-10,train,3863,9,truck,6304
STL-10,train,3864,3,cat,6304
STL-10,train,3865,7,monkey,6304
STL-10,train,3866,0,airplane,6304
STL-10,train,3867,3,cat,6304
STL-10,train,3869,1,bird,6304
STL-10,train,3872,6,horse,6304
STL-10,train,3873,7,monkey,6304
STL-10,train,3875,0,airplane,6304
STL-10,train,3876,5,dog,6304
STL-10,train,3877,1,bird,6304
STL-10,train,3878,9,truck,6304
STL-10,train,3879,3,cat,6304
STL-10,train,3880,4,deer,6304
STL-10,train,3881,7,monkey,6304
STL-10,train,3882,2,car,6304
STL-10,train,3883,6,horse,6304
STL-10,train,3885,5,dog,6304
STL-10,train,3886,4,deer,6304
STL-10,train,3887,4,deer,6304
STL-10,train,3888,3,cat,6304
STL-10,train,3889,1,bird,6304
STL-10,train,3890,3,cat,6304
STL-10,train,3891,7,monkey,6304
STL-10,train,3892,5,dog,6304
STL-10,train,3893,2,car,6304
STL-10,train,3894,8,ship,6304
STL-10,train,3895,5,dog,6304
STL-10,train,3896,4,deer,6304
STL-10,train,3897,3,cat,6304
STL-10,train,3898,9,truck,6304
STL-10,train,3899,6,horse,6304
STL-10,train,3900,2,car,6304
STL-10,train,3901,4,deer,6304
STL-10,train,3902,4,deer,6304
STL-10,train,3904,4,deer,6304
STL-10,train,3905,7,monkey,6304
STL-10,train,3906,3,cat,6304
STL-10,train,3907,0,airplane,6304
